energy (eV),13027,8016
0.01,0.01,0.01
0.11,0.109102,0.108158
0.21,0.206503,0.204347
0.31,0.30413,0.300695
0.41,0.401583,0.396819
0.51,0.498839,0.492706
0.61,0.595917,0.588378
0.71,0.692838,0.683861
0.81,0.789617,0.779175
0.91,0.88627,0.874337
1.01,0.982808,0.969361
1.11,1.07924,1.06426
1.21,1.17558,1.15904
1.31,1.27183,1.25371
1.41,1.36799,1.34828
1.51,1.46408,1.44276
1.61,1.56009,1.53715
1.71,1.65603,1.63145
1.81,1.75191,1.72567
1.91,1.84772,1.81981
2.01,1.94347,1.91389
2.11,2.03917,2.00789
2.21,2.13481,2.10182
2.31,2.23039,2.19569
2.41,2.32593,2.2895
2.51,2.42142,2.38325
2.61,2.51685,2.47694
2.71,2.61225,2.57058
2.81,2.7076,2.66416
2.91,2.8029,2.75769
3.01,2.89817,2.85116
3.11,2.99339,2.94459
3.21,3.08857,3.03797
3.31,3.18372,3.13131
3.41,3.27883,3.22459
3.51,3.3739,3.31784
3.61,3.46894,3.41104
3.71,3.56394,3.5042
3.81,3.65891,3.59731
3.91,3.75384,3.69039
4.01,3.84874,3.78343
4.11,3.94361,3.87642
4.21,4.03845,3.96938
4.31,4.13326,4.06231
4.41,4.22804,4.15519
4.51,4.32279,4.24805
4.61,4.41751,4.34086
4.71,4.5122,4.43364
4.81,4.60687,4.52639
4.91,4.70151,4.61911
5.01,4.79612,4.71179
5.11,4.8907,4.80444
5.21,4.98526,4.89706
5.31,5.0798,4.98965
5.41,5.1743,5.08221
5.51,5.26879,5.17474
5.61,5.36325,5.26724
5.71,5.45768,5.35971
5.81,5.5521,5.45215
5.91,5.64649,5.54456
6.01,5.74085,5.63695
6.11,5.8352,5.7293
6.21,5.92952,5.82164
6.31,6.02382,5.91394
6.41,6.1181,6.00622
6.51,6.21236,6.09847
6.61,6.3066,6.1907
6.71,6.40081,6.2829
6.81,6.49501,6.37508
6.91,6.58918,6.46723
7.01,6.68334,6.55936
7.11,6.77748,6.65146
7.21,6.87159,6.74354
7.31,6.96569,6.8356
7.41,7.05977,6.92763
7.51,7.15383,7.01965
7.61,7.24787,7.11163
7.71,7.34189,7.2036
7.81,7.43589,7.29554
7.91,7.52988,7.38747
8.01,7.62385,7.47937
8.11,7.7178,7.57125
8.21,7.81174,7.66311
8.31,7.90565,7.75494
8.41,7.99955,7.84676
8.51,8.09343,7.93856
8.61,8.1873,8.03033
8.71,8.28115,8.12209
8.81,8.37498,8.21382
8.91,8.4688,8.30554
9.01,8.5626,8.39724
9.11,8.65639,8.48891
9.21,8.75015,8.58057
9.31,8.84391,8.67221
9.41,8.93765,8.76383
9.51,9.03137,8.85543
9.61,9.12508,8.94701
9.71,9.21877,9.03858
9.81,9.31245,9.13013
9.91,9.40611,9.22166
10.01,9.49976,9.31317
10.5105,9.96824,9.77089
11.036,10.4598,10.2511
11.5878,10.9755,10.7547
12.1672,11.5165,11.2831
12.7756,12.0842,11.8373
13.4144,12.6798,12.4187
14.0851,13.3047,13.0285
14.7893,13.9603,13.6682
15.5288,14.6481,14.3392
16.3052,15.3697,15.043
17.1205,16.1268,15.7813
17.9765,16.9211,16.5557
18.8753,17.7544,17.3679
19.8191,18.6286,18.2199
20.8101,19.5457,19.1135
21.8506,20.5079,20.0508
22.9431,21.5174,21.0339
24.0903,22.5763,22.0651
25.2948,23.6873,23.1466
26.5595,24.8528,24.2809
27.8875,26.0754,25.4707
29.2819,27.3581,26.7185
30.746,28.7036,28.0272
32.2833,30.1152,29.3998
33.8974,31.5959,30.8394
35.5923,33.1493,32.3491
37.3719,34.7788,33.9326
39.2405,36.4881,35.5932
41.2025,38.2813,37.3347
43.2626,40.1622,39.1612
45.4258,42.1354,41.0767
47.6971,44.2051,43.0854
50.0819,46.3762,45.192
52.586,48.6536,47.4012
55.2153,51.0425,49.7179
57.9761,53.5484,52.1474
60.8749,56.1768,54.6951
63.9186,58.9338,57.3667
67.1146,61.8258,60.1682
70.4703,64.8591,63.1059
73.9938,68.0408,66.1865
77.6935,71.378,69.4167
81.5782,74.8783,72.8039
85.6571,78.5497,76.3555
89.9399,82.4005,80.0796
94.4369,86.4395,83.9845
99.1588,90.6756,88.0788
104.117,95.5111,93.0755
109.323,100.386,97.9216
114.789,105.462,102.958
120.528,110.77,108.208
126.555,116.331,113.698
132.882,122.161,119.446
139.526,128.275,125.468
146.503,134.689,131.779
153.828,141.417,138.396
161.519,148.478,145.335
169.595,155.887,152.612
178.075,163.662,160.244
186.979,171.823,168.249
196.328,180.387,176.646
206.144,189.375,185.454
216.451,198.809,194.694
227.274,208.71,204.387
238.637,219.102,214.554
250.569,230.01,225.221
263.098,241.458,236.409
276.253,253.475,248.148
290.065,266.086,260.46
304.569,279.324,273.376
319.797,293.218,286.927
335.787,307.801,301.139
352.576,323.107,316.048
370.205,339.172,331.686
388.715,356.033,348.09
408.151,373.73,365.296
428.558,392.304,383.343
449.986,411.799,402.273
472.486,432.259,422.127
496.11,453.733,442.951
520.916,476.271,464.791
546.961,499.925,487.694
574.309,524.745,511.704
603.025,550.798,536.895
633.176,578.138,563.302
664.835,606.831,590.997
698.077,636.943,620.039
732.98,668.541,650.483
769.629,701.705,682.414
808.111,736.506,715.888
848.517,773.02,750.968
890.942,811.342,787.759
935.489,851.555,826.325
982.264,893.751,866.749
1031.38,938.027,909.12
1082.95,984.486,953.531
1137.09,1033.23,1000.08
1193.95,1084.38,1048.86
1253.65,1138.05,1099.97
1316.33,1194.35,1153.54
1382.14,1253.43,1209.67
1451.25,1315.41,1268.48
1523.81,1380.44,1330.09
1600,1448.65,1394.64
1680,1520.22,1462.25
1764,1595.3,1533.08
1852.21,1674.06,1607.25
1944.82,1756.68,1684.94
2042.06,1843.35,1766.29
2144.16,1934.26,1851.46
2251.37,2029.61,1940.64
2363.94,2129.63,2034
2482.13,2234.53,2131.73
2606.24,2344.56,2234.01
2736.55,2459.95,2341.06
2873.38,2580.96,2453.07
3017.05,2707.86,2570.26
3167.9,2840.94,2692.85
3326.29,2980.49,2821.09
3492.61,3126.82,2955.2
3667.24,3280.25,3095.44
3850.6,3441.12,3242.06
4043.13,3609.77,3395.32
4245.29,3786.59,3555.5
4457.55,3971.86,3722.81
4680.43,4166.15,3897.67
4914.45,4369.74,4080.26
5160.17,4583.12,4270.95
5418.18,4806.79,4470.07
5689.09,5041.14,4677.88
5973.55,5286.69,4894.73
6272.22,5543.96,5120.96
6585.84,5813.49,5356.92
6915.13,6095.84,5602.95
7260.88,6391.59,5859.42
7623.93,6701.36,6126.69
8005.12,7026.12,6405.42
8405.38,7365.65,6695.3
8825.65,7721.33,6997.19
9266.93,8094.27,7311.81
9730.28,8483.89,7638.61
10216.8,8892.64,7979.1
10727.6,9319.41,8332.44
11264,9767.15,8700.32
11827.2,10234.4,9081.75
12418.6,10724.4,9478.45
13039.5,11235.7,9889.56
13691.5,11771.5,10316.5
14376.1,12330.9,10758.8
15094.9,12916.3,11217.5
15849.6,13527.7,11692.4
16642.1,14166.9,12184.1
17474.2,14834.4,12692.7
18347.9,15532,13218.8
19265.3,16260.5,13762.5
20228.5,17020.5,14323.8
21240,17814.4,14903.5
22302,18643.1,15501.6
23417.1,19507.9,16118.3
24587.9,20409.8,16753.7
25817.3,21350.4,17407.9
27108.2,22330.8,18081
28463.6,23352.5,18773.1
29886.8,24416.9,19484.1
31381.1,25525.4,20214.1
32950.2,26679.5,20963
34597.7,27880.4,21730.8
36327.6,29129,22517.1
38143.9,30427,23321.7
40051.1,31775.7,24144.5
42053.7,33176.6,24985.2
44156.4,34631.1,25843.5
46364.2,36140.4,26719.1
48682.4,37705.8,27611.6
51116.5,39328.7,28520.5
53672.4,41010.2,29445.4
56356,42751.6,30385.8
59173.8,44554,31341.2
62132.5,46418.4,32310.9
65239.1,48345.8,33294.4
68501,50337.2,34291.1
71926.1,52393.4,35300.3
75522.4,54515,36321.2
79298.5,56702.9,37353.3
83263.5,58957.4,38395.6
87426.6,61279,39447.6
91798,63668.1,40508.4
96387.9,66124.8,41577.3
101207,68649.1,42653.4
106268,71241.1,43736.1
111581,73900.3,44824.4
117160,76626.6,45917.6
123018,79419.3,47014.9
129169,82277.7,48115.5
135627,85198.8,49218.3
142409,88181.8,50322.7
149529,91225.5,51427.9
157006,94328.6,52533.1
164856,97489.5,53637.6
173099,100707,54740.7
181754,103978,55841.7
190841,107302,56939.9
200383,110676,58034.7
210403,114098,59125.5
220923,117566,60211.7
231969,121077,61292.7
243567,124629,62367.7
255746,128219,63434
268533,131845,64487.7
281960,135503,65527.3
296058,139191,66552.1
310860,142907,67561.6
326403,146646,68555
342724,150407,69531.9
359860,154187,70491.8
377853,157982,71434.1
396745,161791,72358.5
416583,165604,73265.7
437412,169399,74157.6
459282,173152,75034.2
482247,176857,75895.5
506359,180505,76741.3
531677,184097,77571.8
558261,187628,78387.1
586174,191094,79187.3
615482,194491,79972.6
646257,197818,80743.2
678569,201069,81499.3
712498,204253,82241.2
748123,207371,82969.3
785529,210421,83683.9
824805,213403,84385.2
866046,216316,85073.6
909348,219162,85749.5
954815,221938,86413.3
1.00256e+06,224647,87065.3
1.05268e+06,227288,87706
1.10532e+06,229863,88335.7
1.16058e+06,232372,88954.9
1.21861e+06,234817,89563.8
1.27954e+06,237199,90162.9
1.34352e+06,239519,90752.7
1.4107e+06,241780,91333.4
1.48123e+06,243981,91905.5
1.55529e+06,246126,92469.3
1.63306e+06,248216,93025.3
1.71471e+06,250252,93573.7
1.80045e+06,252237,94115
1.89047e+06,254173,94649.6
1.98499e+06,256060,95177.7
2.08424e+06,257901,95699.9
2.18845e+06,259698,96216.4
2.29788e+06,261452,96727.7
2.41277e+06,263165,97234
2.53341e+06,264839,97735.9
2.66008e+06,266476,98233.6
2.79308e+06,268077,98727.6
2.93274e+06,269643,99218.1
3.07937e+06,271176,99705.6
3.23334e+06,272679,100190
3.39501e+06,274152,100673
3.56476e+06,275596,101154
3.743e+06,277014,101632
3.93015e+06,278407,102110
4.12666e+06,279776,102587
4.33299e+06,281122,103063
4.54964e+06,282447,103539
4.77712e+06,283752,104014
5.01598e+06,285039,104490
5.26678e+06,286308,104967
5.53011e+06,287562,105445
5.80662e+06,288800,105923
6.09695e+06,290025,106404
6.4018e+06,291237,106886
6.72189e+06,292437,107369
7.05798e+06,293626,107856
7.41088e+06,294806,108343
7.78143e+06,295977,108831
8.1705e+06,297139,109320
8.57902e+06,298295,109811
9.00797e+06,299445,110304
9.45837e+06,300587,110800
9.93129e+06,301716,111300
1e+07,301875,111370
